tube_assembly_id,total weight,NA,,,,,,,,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,component_id_7,quantity_7,component_id_8,quantity_8
TA-15778,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15779,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15780,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15781,0.009,0.009,0,0,0,0,0,0,0,C-1229,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15782,0.402,0.129,0.033,0.24,0,0,0,0,0,C-1625,1,C-1632,1,C-1909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15783,0.402,0.129,0.033,0.24,0,0,0,0,0,C-1625,1,C-1632,1,C-1909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15784,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15785,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15786,4.493,0.06,0.05,4.383,0,0,0,0,0,C-1257,1,C-1963,1,C-1108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15787,0.05,0.05,0,0,0,0,0,0,0,C-1963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15788,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15789,0.05,0.05,0,0,0,0,0,0,0,C-1963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15790,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15791,0.05,0.05,0,0,0,0,0,0,0,C-1963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15792,0.05,0.05,0,0,0,0,0,0,0,C-1963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15793,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15794,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15795,0.552,0.129,0.033,0.39,0,0,0,0,0,C-1625,1,C-1632,1,C-1907,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15796,0.397,0.129,0.025,0.243,0,0,0,0,0,C-1625,1,C-1635,1,C-1908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15797,0.397,0.129,0.025,0.243,0,0,0,0,0,C-1625,1,C-1635,1,C-1908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15798,0.308,0.129,0.025,0,0,0,0,0,0,C-1625,2,C-1635,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15799,0.397,0.129,0.025,0.243,0,0,0,0,0,C-1625,1,C-1635,1,C-1908,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15800,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15801,0.168,0.035,0.104,0.029,0,0,0,0,0,C-1624,1,C-1640,1,C-1654,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15802,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15803,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15804,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15805,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15806,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15807,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15808,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15809,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15810,0.267,0.106,0.033,0.128,0,0,0,0,0,C-1495,1,C-1632,1,C-2026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15811,0.523,0.523,0,0,0,0,0,0,0,C-1117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15812,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15813,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15814,0.02,0.015,0.005,0,0,0,0,0,0,C-1621,1,C-1661,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15815,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15816,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15817,0.048,0.019,0.005,0,0,0,0,0,0,C-1243,2,C-1244,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15818,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15819,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15820,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15821,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15822,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15823,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15824,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15825,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15826,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15827,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15828,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15829,0.108,0.036,0.035,0.012,0.025,0,0,0,0,C-1622,1,C-1624,1,C-1629,1,C-1655,1,NA,NA,NA,NA,NA,NA,NA,NA
TA-15830,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15831,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15832,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15833,0.146,0.146,0,0,0,0,0,0,0,C-1112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15834,0.146,0.146,0,0,0,0,0,0,0,C-1112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15835,0.146,0.146,0,0,0,0,0,0,0,C-1112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15836,0.146,0.146,0,0,0,0,0,0,0,C-1112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15837,0.146,0.146,0,0,0,0,0,0,0,C-1112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15838,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15839,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15840,0.324,0.129,0.033,0,0,0,0,0,0,C-1625,2,C-1632,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15841,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15842,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15843,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15844,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15845,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15846,0.057,0.057,0,0,0,0,0,0,0,C-1143,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15847,1.741,0.84,0.901,0,0,0,0,0,0,C-2017,1,C-0112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15848,1.741,0.84,0.901,0,0,0,0,0,0,C-2017,1,C-0112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15849,1.802,0.901,0,0,0,0,0,0,0,C-0112,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15850,1.359,0.65,0.709,0,0,0,0,0,0,C-1795,1,C-2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15851,1.359,0.65,0.709,0,0,0,0,0,0,C-1795,1,C-2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15852,1.418,0.709,0,0,0,0,0,0,0,C-2009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15853,1.158,0.035,0.222,0.901,0,0,0,0,0,C-1866,1,C-1867,1,C-0112,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15854,0.903,0.154,0.04,0.709,0,0,0,0,0,C-1626,1,C-1633,1,C-2009,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15855,0.99,0.636,0.354,0,0,0,0,0,0,C-1349,1,C-1552,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15856,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15857,0.041,0.015,0.006,0.02,0,0,0,0,0,C-1621,1,C-1628,1,C-1645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15858,0.041,0.015,0.006,0.02,0,0,0,0,0,C-1621,1,C-1628,1,C-1645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15859,0.08,0.04,0,0,0,0,0,0,0,C-1638,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15860,0.08,0.04,0,0,0,0,0,0,0,C-1638,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15861,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15862,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15863,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15864,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15865,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15866,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15867,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15868,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15869,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15870,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15871,0.041,0.015,0.006,0.02,0,0,0,0,0,C-1621,1,C-1628,1,C-1645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15872,0.08,0.04,0,0,0,0,0,0,0,C-1646,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15873,0.08,0.04,0,0,0,0,0,0,0,C-1646,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15874,0.153,0.026,0.127,0,0,0,0,0,0,C-0490,1,C-0491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15875,0.312,0.033,0.123,0,0,0,0,0,0,C-1632,2,C-0581,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15876,0.562,0.129,0.033,0.4,0,0,0,0,0,C-1625,1,C-1632,1,C-1663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15877,0.124,0.044,0.018,0,0,0,0,0,0,C-1623,2,C-1630,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15878,0.042,0.015,0.006,0,0,0,0,0,0,C-1621,2,C-1628,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15879,6.31,0.11,0.09,6,0,0,0,0,0,C-1965,2,C-1969,1,C-1125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15880,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15881,2.888,0.071,0.069,2.748,0,0,0,0,0,C-0816,1,C-0817,1,C-2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15882,0.234,0.234,0,0,0,0,0,0,0,C-0171,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15883,0.173,0.173,0,0,0,0,0,0,0,C-0562,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15884,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15885,0.162,0.129,0.033,0,0,0,0,0,0,C-1625,1,C-1632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15886,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15887,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15888,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15889,0.058,0.058,0,0,0,0,0,0,0,C-1233,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15890,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15891,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15892,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15893,0.088,0.036,0.012,0.04,0,0,0,0,0,C-1622,1,C-1629,1,C-1646,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15894,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15895,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15896,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15897,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15898,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15899,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15900,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15901,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15902,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15903,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15904,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15905,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15906,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15907,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15908,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15909,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15910,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15911,0.098,0.036,0.012,0.05,0,0,0,0,0,C-1622,1,C-1629,1,C-1639,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15912,0.194,0.154,0.04,0,0,0,0,0,0,C-1626,1,C-1633,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15913,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15914,0.204,0.142,0.062,0,0,0,0,0,0,C-0133,1,C-0774,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15915,0.204,0.142,0.062,0,0,0,0,0,0,C-0133,1,C-0774,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15916,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15917,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15918,0.021,0.016,0.005,0,0,0,0,0,0,C-1620,1,C-1627,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15919,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15920,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15921,2.415,2.415,0,0,0,0,0,0,0,C-1020,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15922,0.014,0.012,0.002,0,0,0,0,0,0,C-1845,1,C-1846,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15923,4.574,1.923,2.651,0,0,0,0,0,0,C-1334,1,C-0688,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15924,1.591,0.419,1.172,0,0,0,0,0,0,C-1326,1,C-0016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15925,1.591,0.419,1.172,0,0,0,0,0,0,C-1326,1,C-0016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15926,1.591,0.419,1.172,0,0,0,0,0,0,C-1326,1,C-0016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15927,1.591,0.419,1.172,0,0,0,0,0,0,C-1326,1,C-0016,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15928,4.574,1.923,2.651,0,0,0,0,0,0,C-1334,1,C-0688,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15929,2.632,1.316,1.316,0,0,0,0,0,0,C-1783,1,C-1024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15930,2.632,1.316,1.316,0,0,0,0,0,0,C-1783,1,C-1024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15931,2.135,2.135,0,0,0,0,0,0,0,C-2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15932,1.424,1.424,0,0,0,0,0,0,0,C-1747,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15933,0.26,0.26,0,0,0,0,0,0,0,C-1713,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15934,0.446,0.149,0.297,0,0,0,0,0,0,C-1641,1,C-1910,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15935,0.118,0.04,0.078,0,0,0,0,0,0,C-1638,1,C-1761,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15936,0.446,0.149,0.297,0,0,0,0,0,0,C-1641,1,C-1910,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15937,0.84,0.84,0,0,0,0,0,0,0,C-2017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15938,2.382,0.145,2.237,0,0,0,0,0,0,C-1587,1,C-1607,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15939,0.36,0.21,0.15,0,0,0,0,0,0,C-0460,1,C-1507,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15940,0.21,0.21,0,0,0,0,0,0,0,C-0460,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15941,0.194,0.154,0.04,0,0,0,0,0,0,C-1626,1,C-1633,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15942,1.238,0.154,0.04,1.044,0,0,0,0,0,C-1626,1,C-1633,1,C-0359,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15943,0.21,0.035,0.026,0.149,0,0,0,0,0,C-1624,1,C-1631,1,C-1641,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15944,0.1,0.05,0,0,0,0,0,0,0,C-1639,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15945,0.128,0.035,0.029,0,0,0,0,0,0,C-1624,2,C-1654,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15946,0.122,0.035,0.026,0,0,0,0,0,0,C-1624,2,C-1631,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15947,0.1,0.05,0,0,0,0,0,0,0,C-1639,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15948,0.1,0.05,0,0,0,0,0,0,0,C-1639,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15949,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15950,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15951,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15952,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15953,0.018,0.009,0,0,0,0,0,0,0,C-1312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15954,0.096,0.036,0.012,0,0,0,0,0,0,C-1622,2,C-1629,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TA-15955,0.175,0.05,0.125,0,0,0,0,0,0,C-1639,1,C-2004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
