tube_assembly_id,quantity,cost
TA-20480,Yes,1,21.6750221173695
TA-20480,Yes,2,12.1103030775137
TA-20480,Yes,5,6.37091524178875
TA-20480,Yes,10,4.45685861019458
TA-20480,Yes,25,3.31065027848411
TA-20480,Yes,50,2.99349554592345
TA-20480,Yes,100,2.85161053398842
TA-20480,Yes,250,2.76814876226192
TA-20482,Yes,1,21.6555477039667
TA-20482,Yes,2,12.0908286641109
TA-20482,Yes,5,6.3514408283859
TA-20482,Yes,10,4.44016625584928
TA-20482,Yes,25,3.29117586508126
TA-20482,Yes,50,2.97680319157815
TA-20482,Yes,100,2.83491817964312
TA-20482,Yes,250,2.74867434885908
TA-20483,Yes,1,21.6416374086789
TA-20483,Yes,2,12.0769183688231
TA-20483,Yes,5,6.33753053309816
TA-20483,Yes,10,4.42347390150398
TA-20483,Yes,25,3.27726556979351
TA-20483,Yes,50,2.96011083723285
TA-20483,Yes,100,2.82100788435537
TA-20483,Yes,250,2.73476405357133
TA-20484,Yes,1,21.0156741207302
TA-20484,Yes,2,11.4509550808745
TA-20484,Yes,5,5.71156724514948
TA-20484,Yes,10,3.7975106135553
TA-20484,Yes,25,2.65130228184484
TA-20484,Yes,50,2.33414754928418
TA-20484,Yes,100,2.19226253734914
TA-20484,Yes,250,2.10880076562265
TA-20485,Yes,1,20.7819811598961
TA-20485,Yes,2,11.2172621200403
TA-20485,Yes,5,5.47787428431531
TA-20485,Yes,10,3.56659971177868
TA-20485,Yes,25,2.41760932101067
TA-20485,Yes,50,2.10323664750755
TA-20485,Yes,100,1.96135163557252
TA-20485,Yes,250,1.87510780478848
TA-20486,Yes,1,21.060187065651
TA-20486,Yes,2,11.4954680257953
TA-20486,Yes,5,5.75608019007027
TA-20486,Yes,10,3.8420235584761
TA-20486,Yes,25,2.69581522676563
TA-20486,Yes,50,2.37866049420497
TA-20486,Yes,100,2.23677548226994
TA-20486,Yes,250,2.15331371054345
TA-20489,Yes,1,29.8598398646806
TA-20489,Yes,2,17.9999221023464
TA-20489,Yes,5,10.8834150331343
TA-20489,Yes,10,8.51031865704445
TA-20489,Yes,25,7.08868647863657
TA-20489,Yes,50,6.67972379717677
TA-20489,Yes,100,6.49332584032094
TA-20489,Yes,250,6.38204347801895
TA-20500,Yes,1,28.3909126822944
TA-20500,Yes,2,16.5309949199602
TA-20500,Yes,5,9.4144878507481
TA-20500,Yes,10,7.04417353371577
TA-20500,Yes,25,5.61975929625034
TA-20500,Yes,50,5.21357867384809
TA-20500,Yes,100,5.02439865793471
TA-20500,Yes,250,4.91311629563272
TA-20501,Yes,1,28.4048229775822
TA-20501,Yes,2,16.5449052152479
TA-20501,Yes,5,9.42839814603584
TA-20501,Yes,10,7.05530176994597
TA-20501,Yes,25,5.63366959153809
TA-20501,Yes,50,5.22470691007829
TA-20501,Yes,100,5.03830895322246
TA-20501,Yes,250,4.92702659092047
TA-20502,Yes,1,21.9587921412396
TA-20502,Yes,2,12.3940731013838
TA-20502,Yes,5,6.65468526565882
TA-20502,Yes,10,4.74341069312219
TA-20502,Yes,25,3.59442030235418
TA-20502,Yes,50,3.28004762885106
TA-20505,Yes,1,27.3754611262888
TA-20505,Yes,2,17.1847787984843
TA-20505,Yes,5,11.0698129899902
TA-20505,Yes,10,9.03056370080624
TA-20505,Yes,25,7.80923977454193
TA-20505,Yes,50,7.46704651046332
TA-20505,Yes,100,7.31403326229809
TA-20505,Yes,250,7.22222531339895
TA-20510,Yes,1,26.5185869365635
TA-20510,Yes,2,16.327904608759
TA-20510,Yes,5,10.2129388002649
TA-20510,Yes,10,8.17647157013849
TA-20510,Yes,25,6.95236558481663
TA-20510,Yes,50,6.61295437979557
TA-20510,Yes,100,6.45715907257279
TA-20510,Yes,250,6.36535112367365
TA-20512,Yes,1,21.368995621039
TA-20512,Yes,2,11.8042765811833
TA-20512,Yes,5,6.06767080451584
TA-20512,Yes,10,4.15361417292166
TA-20512,Yes,25,3.00462378215365
TA-20512,Yes,50,2.69025110865053
TA-20512,Yes,100,2.5483660967155
TA-20512,Yes,250,2.46490432498901
TA-20533,Yes,1,27.8511932251298
TA-20533,Yes,2,17.6605108973253
TA-20533,Yes,5,11.5483271478887
TA-20533,Yes,10,9.50907785870478
TA-20533,Yes,25,8.28497187338293
TA-20533,Yes,50,7.94556066836187
TA-20533,Yes,100,7.79254742019664
TA-20533,Yes,250,7.7007394712975
TA-20534,Yes,1,21.2326747272191
TA-20534,Yes,2,11.6679556873633
TA-20534,Yes,5,5.92856785163835
TA-20534,Yes,10,4.01729327910173
TA-20534,Yes,25,2.86830288833371
TA-20534,Yes,50,2.55114815577305
TA-20534,Yes,100,2.41204520289557
TA-20534,Yes,250,2.32580137211153
TA-20537,Yes,1,20.6623526204214
TA-20537,Yes,2,11.0976335805656
TA-20537,Yes,5,5.35824574484067
TA-20537,Yes,10,3.4441891132465
TA-20537,Yes,25,2.29798078153603
TA-20537,Yes,50,1.98082604897537
TA-20537,Yes,100,1.84172309609788
TA-20537,Yes,250,1.75547926531384
TA-20538,Yes,1,21.0268023569604
TA-20538,Yes,2,11.4620833171047
TA-20538,Yes,5,5.72269548137968
TA-20538,Yes,10,3.8086388497855
TA-20538,Yes,25,2.66243051807504
TA-20538,Yes,50,2.34527578551437
TA-20538,Yes,100,2.20617283263689
TA-20538,Yes,250,2.11992900185285
TA-20540,Yes,1,27.9374370559138
TA-20540,Yes,2,16.0775192935796
TA-20540,Yes,5,8.96379428342505
TA-20540,Yes,10,6.59069790733518
TA-20540,Yes,25,5.16628366986974
TA-20540,Yes,50,4.76010304746749
TA-20540,Yes,100,4.57370509061166
TA-20540,Yes,250,4.45964066925213
TA-20541,Yes,1,28.2212070797839
TA-20541,Yes,2,16.3612893174496
TA-20541,Yes,5,9.24478224823756
TA-20541,Yes,10,6.87168587214769
TA-20541,Yes,25,5.45005369373981
TA-20541,Yes,50,5.04109101228001
TA-20541,Yes,100,4.85469305542418
TA-20541,Yes,250,4.74341069312219
TA-20542,Yes,1,40.5067798779232
TA-20542,Yes,5,11.0169538678967
TA-20542,Yes,10,6.98296823444968
TA-20542,Yes,15,5.90352932012041
TA-20542,Yes,25,4.79070569710054
TA-20542,Yes,30,4.51249979134557
TA-20544,Yes,1,28.0654117725611
TA-20544,Yes,2,16.2054940102268
TA-20544,Yes,5,9.08898694101478
TA-20544,Yes,10,6.71589056492491
TA-20544,Yes,25,5.29425838651703
TA-20544,Yes,50,4.88529570505723
TA-20544,Yes,100,4.6988977482014
TA-20544,Yes,250,4.58761538589941
TA-20545,Yes,1,29.8459295693929
TA-20545,Yes,2,17.9860118070586
TA-20545,Yes,5,10.8695047378466
TA-20545,Yes,10,8.4964083617567
TA-20545,Yes,25,7.07477618334882
TA-20545,Yes,50,6.66581350188902
TA-20545,Yes,100,6.47941554503319
TA-20545,Yes,250,6.3681331827312
TA-20546,Yes,1,29.6678777897097
TA-20546,Yes,2,17.8079600273755
TA-20546,Yes,5,10.6914529581634
TA-20546,Yes,10,8.32113864113107
TA-20546,Yes,25,6.89672440366564
TA-20546,Yes,50,6.49054378126339
TA-20546,Yes,100,6.30136376535001
TA-20546,Yes,250,6.19008140304802
TA-20547,Yes,1,202.600668806997
TA-20547,Yes,3,86.6750499379601
TA-20547,Yes,5,63.4949338704562
TA-20547,Yes,7,53.5518547987737
TA-20547,Yes,9,48.0322496285951
TA-20548,Yes,1,29.2477868720197
TA-20548,Yes,2,17.3878691096855
TA-20548,Yes,5,10.2713620404734
TA-20548,Yes,10,7.89826566438352
TA-20548,Yes,25,6.47663348597564
TA-20548,Yes,50,6.06767080451584
TA-20548,Yes,100,5.88127284766001
TA-20548,Yes,250,5.76999048535802
TA-20552,Yes,1,28.1127067765395
TA-20552,Yes,2,16.2527890142052
TA-20552,Yes,5,9.13628194499313
TA-20552,Yes,10,6.76596762796081
TA-20552,Yes,25,5.34155339049537
TA-20552,Yes,50,4.93537276809312
TA-20552,Yes,100,4.74619275217974
TA-20552,Yes,250,4.63491038987776
TA-20553,Yes,1,29.3785436477245
TA-20553,Yes,2,17.5186258853903
TA-20553,Yes,5,10.4021188161782
TA-20553,Yes,10,8.02902244008836
TA-20553,Yes,25,6.60739026168047
TA-20553,Yes,50,6.19842758022067
TA-20553,Yes,100,6.01202962336484
TA-20553,Yes,250,5.90074726106286
TA-20557,Yes,1,16.9538678967077
TA-20557,Yes,2,9.05838429138174
TA-20557,Yes,5,4.32053771637464
TA-20557,Yes,10,2.74311023074398
TA-20557,Yes,25,1.79442809211954
TA-20557,Yes,50,1.54682483599762
TA-20557,Yes,100,1.43832453275318
TA-20557,Yes,250,1.37433717442954
TA-20558,Yes,1,17.0512399637219
TA-20558,Yes,2,9.15575635839597
TA-20558,Yes,5,4.41790978338888
TA-20558,Yes,10,2.83770023870067
TA-20558,Yes,25,1.89180015913378
TA-20558,Yes,50,1.64141484395431
TA-20558,Yes,100,1.53569659976742
TA-20558,Yes,250,1.46892718238623
TA-20561,Yes,1,21.4023803297296
TA-20561,Yes,2,11.8376612898739
TA-20561,Yes,5,6.10105551320643
TA-20561,Yes,10,4.18699888161226
TA-20561,Yes,25,3.03800849084424
TA-20561,Yes,50,2.72363581734113
TA-20561,Yes,100,2.5817508054061
TA-20561,Yes,250,2.49828903367961
TA-20563,Yes,1,27.7065261541372
TA-20563,Yes,2,15.8466083918029
TA-20563,Yes,5,8.73010132259087
TA-20563,Yes,10,6.357004946501
TA-20563,Yes,25,4.93537276809312
TA-20563,Yes,50,4.52641008663332
TA-20563,Yes,100,4.34001212977749
TA-20563,Yes,250,4.2287297674755
TA-20568,Yes,1,25.8397645265214
TA-20568,Yes,2,15.6490821987169
TA-20568,Yes,5,9.53411639022273
TA-20568,Yes,10,7.49764916009637
TA-20568,Yes,25,6.27354317477451
TA-20568,Yes,50,5.93413196975345
TA-20568,Yes,100,5.77833666253067
TA-20568,Yes,250,5.68652871363153
TA-20571,No,1,21.8948047829159
TA-20572,Yes,1,106.522259254519
TA-20572,Yes,3,36.962436638605
TA-20572,Yes,5,23.0577054689717
TA-20572,Yes,7,17.0901887905276
TA-20572,Yes,9,13.776756452986
TA-20575,Yes,1,21.3467391485786
TA-20575,Yes,2,11.7820201087229
TA-20575,Yes,5,6.04263227299789
TA-20575,Yes,10,4.13135770046126
TA-20575,Yes,25,2.98236730969325
TA-20575,Yes,50,2.66799463619014
TA-20575,Yes,100,2.5261096242551
TA-20575,Yes,250,2.43986579347106
TA-20576,Yes,1,17.7996138502028
TA-20576,Yes,2,9.90413024487684
TA-20576,Yes,5,5.16628366986974
TA-20576,Yes,10,3.58607412518153
TA-20576,Yes,25,2.64017404561464
TA-20576,Yes,50,2.38978873043517
TA-20576,Yes,100,2.28128842719073
TA-20576,Yes,250,2.21730106886709
TA-20577,Yes,1,21.9532280231245
TA-20577,Yes,2,12.3885089832687
TA-20577,Yes,5,6.65190320660127
TA-20577,Yes,10,4.73784657500709
TA-20577,Yes,25,3.58885618423908
TA-20577,Yes,50,3.27448351073597
TA-20577,Yes,100,3.13259849880093
TA-20577,Yes,250,3.04913672707444
TA-20584,No,1,3.06582908141974
TA-20586,Yes,1,21.5164447510892
TA-20586,Yes,2,11.9517257112334
TA-20586,Yes,5,6.21511993456597
TA-20586,Yes,10,4.3010633029718
TA-20586,Yes,25,3.15207291220378
TA-20586,Yes,50,2.83770023870067
TA-20586,Yes,100,2.69581522676563
TA-20586,Yes,250,2.61235345503914
TA-20588,Yes,1,21.9643562593547
TA-20588,Yes,2,12.3996372194989
TA-20588,Yes,5,6.66024938377392
TA-20588,Yes,10,4.74897481123729
TA-20588,Yes,25,3.59998442046928
TA-20588,Yes,50,3.28561174696616
TA-20588,Yes,100,3.14372673503113
TA-20588,Yes,250,3.05748290424709
TA-20590,No,10,6.95514764387418
TA-20593,Yes,1,21.5637397550675
TA-20593,Yes,2,11.9990207152117
TA-20593,Yes,5,6.25963287948677
TA-20593,Yes,10,4.34557624789259
TA-20593,Yes,25,3.19936791618212
TA-20593,Yes,50,2.88221318362146
TA-20593,Yes,100,2.74032817168643
TA-20593,Yes,250,2.65686639995994
TA-20596,Yes,1,29.851493687508
TA-20596,Yes,2,17.9915759251737
TA-20596,Yes,5,10.8750688559617
TA-20596,Yes,10,8.50475453892935
TA-20596,Yes,25,7.08034030146392
TA-20596,Yes,50,6.67415967906167
TA-20596,Yes,100,6.48497966314829
TA-20596,Yes,250,6.3736973008463
TA-20597,Yes,1,21.5748679912977
TA-20597,Yes,2,12.0101489514419
TA-20597,Yes,5,6.27076111571696
TA-20597,Yes,10,4.35670448412279
TA-20597,Yes,25,3.21049615241232
TA-20597,Yes,50,2.89334141985166
TA-20597,Yes,100,2.75145640791663
TA-20597,Yes,250,2.66799463619014
TA-20601,Yes,1,28.4215153319275
TA-20601,Yes,2,16.5615975695932
TA-20601,Yes,5,9.44787255943869
TA-20601,Yes,10,7.07477618334882
TA-20601,Yes,25,5.65036194588339
TA-20601,Yes,50,5.24418132348113
TA-20601,Yes,100,5.05778336662531
TA-20601,Yes,250,4.94371894526577
TA-20604,Yes,1,27.9318729377987
TA-20604,Yes,2,16.0719551754645
TA-20604,Yes,5,8.9554481062524
TA-20604,Yes,10,6.58235173016253
TA-20604,Yes,25,5.16071955175464
TA-20604,Yes,50,4.75175687029484
TA-20604,Yes,100,4.56535891343901
TA-20604,Yes,250,4.45129449207948
TA-20605,Yes,1,40.2035354406503
TA-20605,Yes,2,30.0128531128459
TA-20605,Yes,5,23.8978873043517
TA-20605,Yes,10,21.8614200742253
TA-20605,Yes,25,20.6373140889035
TA-20605,Yes,50,20.2979028838824
TA-20605,Yes,100,20.1421075766596
TA-20605,Yes,250,20.0502996277605
TA-20607,Yes,1,28.1488735442876
TA-20607,Yes,2,16.2889557819533
TA-20607,Yes,5,9.17244871274127
TA-20607,Yes,10,6.7993523366514
TA-20607,Yes,25,5.37772015824352
TA-20607,Yes,50,4.96875747678372
TA-20607,Yes,100,4.78235951992789
TA-20607,Yes,250,4.66829509856835
TA-20609,Yes,1,20.665134679479
TA-20609,Yes,2,11.1004156396232
TA-20609,Yes,5,5.36102780389822
TA-20609,Yes,10,3.4497532313616
TA-20609,Yes,25,2.30076284059358
TA-20609,Yes,50,1.98639016709047
TA-20609,Yes,100,1.84450515515543
TA-20609,Yes,250,1.76104338342894
TA-20611,Yes,1,22.3733189408145
TA-20611,Yes,2,12.8085999009587
TA-20611,Yes,5,7.06921206523372
TA-20611,Yes,10,5.15515543363955
TA-20611,Yes,25,4.00894710192908
TA-20611,Yes,50,3.69179236936842
TA-20611,Yes,100,3.54990735743338
TA-20611,Yes,250,3.46644558570689
TA-20614,Yes,1,29.400800120185
TA-20614,Yes,2,17.5408823578507
TA-20614,Yes,5,10.4243752886386
TA-20614,Yes,10,8.0540609716063
TA-20614,Yes,25,6.62964673414087
TA-20614,Yes,50,6.22068405268107
TA-20614,Yes,100,6.03428609582524
TA-20614,Yes,250,5.92300373352325
TA-20615,Yes,1,22.0728565625991
TA-20615,Yes,2,12.5081375227433
TA-20615,Yes,5,6.76874968701835
TA-20615,Yes,10,4.85469305542418
TA-20615,Yes,25,3.70848472371371
TA-20615,Yes,50,3.39132999115305
TA-20615,Yes,100,3.25222703827557
TA-20615,Yes,250,3.16598320749153
TA-20618,Yes,1,24.7464153169043
TA-20618,Yes,2,14.5557329890999
TA-20618,Yes,5,8.44076718060571
TA-20618,Yes,10,6.40429995047935
TA-20618,Yes,25,5.18019396515749
TA-20618,Yes,50,4.84078276013643
TA-20618,Yes,100,4.68498745291365
TA-20618,Yes,250,4.59317950401451
TA-20619,Yes,1,60.3790277260006
TA-20619,Yes,2,50.1883453981961
TA-20619,Yes,5,44.0733795897019
TA-20619,Yes,10,42.0369123595756
TA-20619,Yes,25,40.8128063742537
TA-20619,Yes,50,40.4733951692326
TA-20619,Yes,100,40.3175998620099
TA-20619,Yes,250,40.2257919131107
TA-20621,Yes,1,16.9204831880171
TA-20621,Yes,2,9.02499958269114
TA-20621,Yes,5,4.28715300768405
TA-20621,Yes,10,2.70694346299583
TA-20621,Yes,25,1.76104338342894
TA-20621,Yes,50,1.51065806824947
TA-20621,Yes,100,1.40493982406258
TA-20621,Yes,250,1.33817040668139
TA-20624,Yes,1,21.6583297630242
TA-20624,Yes,2,12.0936107231684
TA-20624,Yes,5,6.35422288744345
TA-20624,Yes,10,4.44016625584928
TA-20624,Yes,25,3.29395792413881
TA-20624,Yes,50,2.97680319157815
TA-20624,Yes,100,2.83491817964312
TA-20624,Yes,250,2.75145640791663
TA-20625,Yes,1,20.7625067464932
TA-20625,Yes,2,11.1977877066374
TA-20625,Yes,5,5.45839987091246
TA-20625,Yes,10,3.54434323931828
TA-20625,Yes,25,2.39813490760782
TA-20625,Yes,50,2.08098017504716
TA-20625,Yes,100,1.93909516311212
TA-20625,Yes,250,1.85563339138563
TA-20626,Yes,1,21.9198433144339
TA-20626,Yes,2,12.3551242745781
TA-20626,Yes,5,6.61851849791067
TA-20626,Yes,10,4.7044618663165
TA-20626,Yes,25,3.55547147554848
TA-20626,Yes,50,3.24109880204537
TA-20626,Yes,100,3.09921379011034
TA-20626,Yes,250,3.01575201838385
TA-20627,Yes,1,21.9699203774698
TA-20627,Yes,2,12.405201337614
TA-20627,Yes,5,6.66581350188902
TA-20627,Yes,10,4.75453892935239
TA-20627,Yes,25,3.60554853858438
TA-20627,Yes,50,3.29117586508126
TA-20627,Yes,100,3.14929085314623
TA-20627,Yes,250,3.06582908141974
TA-20634,Yes,1,138.713464609427
TA-20634,Yes,2,79.6364405223594
TA-20634,Yes,3,61.4751589946751
TA-20634,Yes,4,50.1577427485631
TA-20639,Yes,1,63.0720608937086
TA-20639,Yes,2,52.8813785659042
TA-20639,Yes,5,46.76641275741
TA-20639,Yes,10,44.7299455272836
TA-20639,Yes,25,43.5058395419618
TA-20639,Yes,50,43.1664283369407
TA-20639,Yes,100,43.010633029718
TA-20639,Yes,250,42.9188250808188
TA-20640,Yes,1,21.1686873688955
TA-20640,Yes,2,11.6039683290397
TA-20640,Yes,5,5.86736255237226
TA-20640,Yes,10,3.95330592077809
TA-20640,Yes,25,2.80431553001007
TA-20640,Yes,50,2.48994285650696
TA-20640,Yes,100,2.34805784457192
TA-20640,Yes,250,2.26459607284543
TA-20641,Yes,1,21.1686873688955
TA-20641,Yes,2,11.6039683290397
TA-20641,Yes,5,5.86736255237226
TA-20641,Yes,10,3.95330592077809
TA-20641,Yes,25,2.80431553001007
TA-20641,Yes,50,2.48994285650696
TA-20641,Yes,100,2.34805784457192
TA-20641,Yes,250,2.26459607284543
TA-20642,Yes,10,4.94093688620822
TA-20642,Yes,20,4.45129449207948
TA-20642,Yes,30,2.97123907346305
TA-20642,Yes,40,2.10880076562265
TA-20643,Yes,1,21.8113430111894
TA-20643,Yes,2,12.2466239713337
TA-20643,Yes,5,6.50723613560869
TA-20643,Yes,10,4.59317950401451
TA-20643,Yes,25,3.44697117230405
TA-20643,Yes,50,3.12981643974338
TA-20643,Yes,100,2.9907134868659
TA-20643,Yes,250,2.90446965608186
TA-20644,Yes,1,21.702842707945
TA-20644,Yes,2,12.1381236680892
TA-20644,Yes,5,6.39873583236425
TA-20644,Yes,10,4.48746125982762
TA-20644,Yes,25,3.33847086905961
TA-20644,Yes,50,3.02131613649895
TA-20644,Yes,100,2.88221318362146
TA-20644,Yes,250,2.79596935283742
TA-20645,Yes,1,22.1451900980954
TA-20645,Yes,2,12.5804710582396
TA-20645,Yes,5,6.84108322251465
TA-20645,Yes,10,4.92702659092047
TA-20645,Yes,25,3.78081825921001
TA-20645,Yes,50,3.46366352664934
TA-20645,Yes,100,3.32177851471431
TA-20645,Yes,250,3.23831674298782
TA-20646,Yes,1,22.1924851020737
TA-20646,Yes,2,12.627766062218
TA-20646,Yes,5,6.89116028555054
TA-20646,Yes,10,4.97710365395637
TA-20646,Yes,25,3.82811326318835
TA-20646,Yes,50,3.51374058968524
TA-20646,Yes,100,3.3718555777502
TA-20646,Yes,250,3.28839380602371
TA-20647,Yes,1,21.9699203774698
TA-20647,Yes,2,12.405201337614
TA-20647,Yes,5,6.66581350188902
TA-20647,Yes,10,4.75453892935239
TA-20647,Yes,25,3.60554853858438
TA-20647,Yes,50,3.29117586508126
TA-20647,Yes,100,3.14929085314623
TA-20647,Yes,250,3.06582908141974
TA-20649,Yes,1,21.1825976641832
TA-20649,Yes,2,11.6178786243274
TA-20649,Yes,5,5.87849078860246
TA-20649,Yes,10,3.96721621606583
TA-20649,Yes,25,2.81822582529782
TA-20649,Yes,50,2.50385315179471
TA-20649,Yes,100,2.36196813985967
TA-20649,Yes,250,2.27850636813318
TA-20653,Yes,1,20.7263399787451
TA-20653,Yes,2,11.1616209388893
TA-20653,Yes,5,5.42223310316431
TA-20653,Yes,10,3.51095853062769
TA-20653,Yes,25,2.36196813985967
TA-20653,Yes,50,2.04759546635656
TA-20653,Yes,100,1.90571045442153
TA-20653,Yes,250,1.81946662363749
TA-20654,Yes,1,21.6138168181034
TA-20654,Yes,2,12.0490977782476
TA-20654,Yes,5,6.30970994252266
TA-20654,Yes,10,4.39565331092848
TA-20654,Yes,25,3.24944497921802
TA-20654,Yes,50,2.93229024665736
TA-20654,Yes,100,2.79040523472232
TA-20654,Yes,250,2.70694346299583
TA-20655,Yes,1,21.6138168181034
TA-20655,Yes,2,12.0490977782476
TA-20655,Yes,5,6.30970994252266
TA-20655,Yes,10,4.39565331092848
TA-20655,Yes,25,3.24944497921802
TA-20655,Yes,50,2.93229024665736
TA-20655,Yes,100,2.79040523472232
TA-20655,Yes,250,2.70694346299583
TA-20656,Yes,1,22.8323586853102
TA-20656,Yes,2,13.2676396454544
TA-20656,Yes,5,7.53103386878697
TA-20656,Yes,10,5.61697723719279
TA-20656,Yes,25,4.46798684642478
TA-20656,Yes,50,4.15361417292166
TA-20656,Yes,100,4.01172916098663
TA-20656,Yes,250,3.92826738926014
TA-20663,Yes,1,21.3606494438664
TA-20663,Yes,2,11.7959304040106
TA-20663,Yes,5,6.05654256828564
TA-20663,Yes,10,4.14526799574901
TA-20663,Yes,25,2.996277604981
TA-20663,Yes,50,2.67912287242034
TA-20663,Yes,100,2.54001991954285
TA-20663,Yes,250,2.45377608875881
TA-20671,Yes,1,21.591560345643
TA-20671,Yes,2,12.0268413057872
TA-20671,Yes,5,6.29023552911981
TA-20671,Yes,10,4.37617889752564
TA-20671,Yes,25,3.22718850675762
TA-20671,Yes,50,2.91281583325451
TA-20671,Yes,100,2.77093082131947
TA-20671,Yes,250,2.68746904959298
TA-20672,Yes,1,21.3244826761182
TA-20672,Yes,2,11.7597636362625
TA-20672,Yes,5,6.02037580053749
TA-20672,Yes,10,4.10631916894332
TA-20672,Yes,25,2.96011083723285
TA-20672,Yes,50,2.64295610467219
TA-20672,Yes,100,2.50385315179471
TA-20672,Yes,250,2.41760932101067
TA-20674,Yes,1,21.4190726840749
TA-20674,Yes,2,11.8543536442192
TA-20674,Yes,5,6.11496580849418
TA-20674,Yes,10,4.20369123595756
TA-20674,Yes,25,3.05470084518954
TA-20674,Yes,50,2.74032817168643
TA-20674,Yes,100,2.59844315975139
TA-20674,Yes,250,2.5149813880249
TA-20675,Yes,1,21.2994441446003
TA-20675,Yes,2,11.7347251047445
TA-20675,Yes,5,5.99533726901955
TA-20675,Yes,10,4.08128063742537
TA-20675,Yes,25,2.93507230571491
TA-20675,Yes,50,2.61791757315424
TA-20675,Yes,100,2.47603256121921
TA-20675,Yes,250,2.39257078949272
TA-20677,Yes,1,21.8669841923404
TA-20677,Yes,2,12.3022651524847
TA-20677,Yes,5,6.56287731675968
TA-20677,Yes,10,4.65160274422305
TA-20677,Yes,25,3.50261235345504
TA-20677,Yes,50,3.18823967995193
TA-20677,Yes,100,3.04635466801689
TA-20677,Yes,250,2.96011083723285
TA-20679,Yes,1,20.609493498328
TA-20679,Yes,2,11.0447744584722
TA-20679,Yes,5,5.30538662274723
TA-20679,Yes,10,3.39132999115305
TA-20679,Yes,25,2.24512165944259
TA-20679,Yes,50,1.92796692688192
TA-20679,Yes,100,1.78886397400444
TA-20679,Yes,250,1.7026201432204
TA-20680,Yes,1,22.5263321889797
TA-20680,Yes,2,12.9616131491239
TA-20680,Yes,5,7.22222531339895
TA-20680,Yes,10,5.30816868180478
TA-20680,Yes,25,4.16196035009431
TA-20680,Yes,50,3.84480561753365
TA-20680,Yes,100,3.70570266465617
TA-20680,Yes,250,3.61945883387212
TA-20681,Yes,1,22.5263321889797
TA-20681,Yes,2,12.9616131491239
TA-20681,Yes,5,7.22222531339895
TA-20681,Yes,10,5.30816868180478
TA-20681,Yes,25,4.16196035009431
TA-20681,Yes,50,3.84480561753365
TA-20681,Yes,100,3.70570266465617
TA-20681,Yes,250,3.61945883387212
TA-20683,Yes,1,21.1519950145502
TA-20683,Yes,2,11.5872759746944
TA-20683,Yes,5,5.84788813896941
TA-20683,Yes,10,3.93661356643279
TA-20683,Yes,25,2.78762317566477
TA-20683,Yes,50,2.47046844310411
TA-20683,Yes,100,2.33136549022663
TA-20683,Yes,250,2.24512165944259
TA-20684,Yes,1,21.115828246802
TA-20684,Yes,2,11.5511092069462
TA-20684,Yes,5,5.81450343027882
TA-20684,Yes,10,3.90044679868464
TA-20684,Yes,25,2.75423846697418
TA-20684,Yes,50,2.43708373441351
TA-20684,Yes,100,2.29519872247848
TA-20684,Yes,250,2.21173695075199
TA-20685,Yes,1,21.2410209043918
TA-20685,Yes,2,11.676301864536
TA-20685,Yes,5,5.936914028811
TA-20685,Yes,10,4.02563945627438
TA-20685,Yes,25,2.87664906550636
TA-20685,Yes,50,2.56227639200325
TA-20685,Yes,100,2.42039138006822
TA-20685,Yes,250,2.33414754928418
TA-20686,Yes,1,22.011651263333
TA-20686,Yes,2,12.4469322234772
TA-20686,Yes,5,6.70754438775226
TA-20686,Yes,10,4.79348775615809
TA-20686,Yes,25,3.64727942444762
TA-20686,Yes,50,3.33012469188696
TA-20686,Yes,100,3.18823967995193
TA-20686,Yes,250,3.10477790822544
TA-20687,Yes,1,21.0240202979029
TA-20687,Yes,2,11.4593012580471
TA-20687,Yes,5,5.71991342232213
TA-20687,Yes,10,3.80585679072795
TA-20687,Yes,25,2.65964845901749
TA-20687,Yes,50,2.34249372645683
TA-20687,Yes,100,2.20339077357934
TA-20688,Yes,1,21.2410209043918
TA-20688,Yes,2,11.676301864536
TA-20688,Yes,5,5.936914028811
TA-20688,Yes,10,4.02285739721683
TA-20688,Yes,25,2.87664906550636
TA-20688,Yes,50,2.5594943329457
TA-20688,Yes,100,2.41760932101067
TA-20688,Yes,250,2.33414754928418
TA-20689,Yes,1,21.282751790255
TA-20689,Yes,2,11.7180327503992
TA-20689,Yes,5,5.97864491467425
