tube_assembly_id,diameter,wall,length,num_bends,bend_radius
TA-19653,12.7,1.65,51,1,63.5
TA-19655,15.88,1.65,58,2,31.75
TA-19656,15.88,1.65,113,3,31.75
TA-19657,25.4,2.41,90,0,0
TA-19658,25.4,1.65,28,1,63.5
TA-19661,9.52,1.24,88,6,19.05
TA-19662,9.52,1.24,82,3,19.05
TA-19663,6.35,0.89,81,1,19.05
TA-19664,9.52,0.71,38,3,19.05
TA-19665,34.92,1.65,13,0,0
TA-19666,12.7,1.65,44,2,38.1
TA-19667,12.7,1.24,38,1,38.1
TA-19668,12.7,0.89,77,5,38.1
TA-19669,9.52,1.24,31,3,19.05
TA-19670,19.05,1.65,94,3,50.8
TA-19671,12.7,0.89,68,4,38.1
TA-19672,19.05,1.65,153,4,50.8
TA-19673,19.05,1.65,119,5,50.8
TA-19674,12.7,0.89,61,3,38.1
TA-19675,12.7,0.89,52,3,38.1
TA-19676,15.88,1.24,57,3,50.8
TA-19677,76.2,1.65,43,0,0
TA-19678,88.9,1.65,97,0,0
TA-19680,15.88,0.89,92,2,50.8
TA-19681,15.88,0.89,92,2,50.8
TA-19682,15.88,0.89,38,1,50.8
TA-19683,25.4,1.65,42,1,63.5
TA-19684,9.52,0.89,39,2,31.75
TA-19685,6.35,0.89,77,5,19.05
TA-19686,6.35,0.89,70,3,19.05
TA-19687,19.05,1.65,120,3,50.8
TA-19688,9.52,0.89,20,1,19.05
TA-19690,15.88,1.65,85,4,50.8
TA-19691,25.4,2.41,96,0,0
TA-19693,12.7,1.24,69,5,38.1
TA-19695,9.52,1.24,29,2,19.05
TA-19696,12.7,1.65,270,8,38.1
TA-19697,25.4,1.65,32,1,50.8
TA-19698,25.4,1.65,66,3,50.8
TA-19699,25.4,1.65,47,1,50.8
TA-19701,6.35,0.71,71,5,19.05
TA-19702,9.52,0.71,45,4,25.4
TA-19703,9.52,1.65,29,2,25.4
TA-19704,9.52,1.65,73,4,25.4
TA-19705,6.35,0.71,181,11,25.4
TA-19706,9.52,0.89,112,4,31.75
TA-19707,12.7,1.24,106,4,38.1
TA-19708,12.7,1.24,117,3,38.1
TA-19710,6.35,0.71,199,7,19.05
TA-19711,6.35,0.71,188,7,19.05
TA-19712,6.35,0.71,59,3,19.05
TA-19713,6.35,0.71,65,3,19.05
TA-19714,6.35,0.71,59,3,19.05
TA-19715,6.35,0.71,65,3,19.05
TA-19716,6.35,0.71,71,3,19.05
TA-19717,6.35,0.71,76,5,19.05
TA-19718,6.35,0.71,96,8,19.05
TA-19719,9.52,0.71,76,4,31.75
TA-19720,6.35,0.71,89,2,19.05
TA-19721,6.35,0.71,84,1,19.05
TA-19722,9.52,0.71,222,6,19.05
TA-19723,9.52,0.71,77,2,31.75
TA-19724,9.52,0.71,52,2,31.75
TA-19725,6.35,0.71,73,5,19.05
TA-19726,34,4,148,4,90
TA-19727,38.1,3.05,12,0,0
TA-19728,9.52,0.71,69,4,38.1
TA-19729,9.52,1.24,123,8,38.1
TA-19730,9.52,0.71,110,7,31.75
TA-19731,69.85,1.65,82,0,0
TA-19732,6.35,0.89,120,8,19.05
TA-19733,6.35,0.89,34,2,19.05
TA-19734,6.35,0.89,27,1,25.4
TA-19735,12.7,1.24,139,2,50.8
TA-19736,6.35,0.71,22,3,19.05
TA-19737,6.35,0.71,49,3,25.4
TA-19738,9.52,0.89,81,6,31.75
TA-19739,9.52,1.24,93,6,31.75
TA-19740,6.35,0.89,52,4,25.4
TA-19741,12.7,1.24,38,2,38.1
TA-19742,15.88,1.24,50,3,38.1
TA-19743,6.35,0.89,63,6,19
TA-19744,9.52,0.89,50,4,25.4
TA-19745,6.35,0.89,24,2,25.4
TA-19746,6.35,0.89,29,3,19.1
TA-19747,6.35,0.89,69,7,19.1
TA-19748,25.4,1.65,18,1,38.1
TA-19749,25.4,1.65,37,2,38.1
TA-19750,25.4,1.65,33,2,38.1
TA-19751,15.88,0.89,64,4,50.8
TA-19753,25.4,1.65,41,2,50.8
TA-19754,6.35,0.71,198,6,25.4
TA-19755,88.9,1.65,25,0,0
TA-19756,88.9,1.65,53,0,0
TA-19757,9.52,0.71,22,2,25.4
TA-19758,9.52,0.71,12,1,25.4
TA-19759,6.35,0.89,29,2,25.4
TA-19760,6.35,0.71,10,1,19.05
TA-19761,25.4,2.41,75,4,63.5
TA-19762,6.35,0.89,110,8,19.05
TA-19763,9.52,0.71,118,4,25.4
TA-19764,19.05,2.11,41,2,50.8
TA-19765,19.05,2.11,149,6,50.8
TA-19766,19.05,2.11,50,2,50.8
TA-19767,19.05,2.11,151,4,50.8
TA-19768,9.52,0.89,58,4,19.1
TA-19769,12.7,1.24,31,2,38.1
TA-19770,12.7,1.24,89,4,25.4
TA-19771,25.4,2.41,105,3,76.2
TA-19772,6.35,0.89,109,3,25.4
TA-19773,3.18,0.71,46,6,12.7
TA-19774,3.18,0.71,56,6,12.7
TA-19775,3.18,0.71,44,6,12.7
TA-19776,6.35,0.71,19,2,19.05
TA-19777,9.52,0.89,9,0,0
TA-19778,15.88,1.24,7,0,0
TA-19779,34.92,1.65,163,6,76.2
TA-19780,9.52,0.71,31,1,31.75
TA-19781,9.52,0.71,25,1,31.75
TA-19784,6.35,0.89,123,3,25.4
TA-19786,7.94,0.71,91,8,25.4
TA-19787,7.94,0.71,86,5,25.4
TA-19788,7.94,0.71,100,5,25.4
TA-19789,7.94,0.71,99,5,25.4
TA-19790,6.35,0.71,135,4,25.4
TA-19791,19.05,1.65,90,3,38.1
TA-19792,9.52,0.71,50,2,38.1
TA-19793,9.52,0.71,57,2,38.1
TA-19794,6.35,0.71,59,3,25.4
TA-19795,6.35,0.71,35,3,25.4
TA-19796,6.35,0.71,35,3,25.4
TA-19797,6.35,0.71,36,2,19.05
TA-19798,19.05,1.65,55,3,38.1
TA-19799,6.35,0.71,81,3,25.4
TA-19800,6.35,0.71,171,4,19.05
TA-19801,12.7,0.89,52,2,38.1
TA-19802,12.7,0.89,70,4,38.1
TA-19803,9.52,0.71,78,4,38.1
TA-19804,9.52,0.71,55,3,38.1
TA-19805,9.52,0.89,126,8,25.4
TA-19806,9.52,0.71,115,5,38.1
TA-19807,12.7,0.89,89,6,38.1
TA-19808,6.35,0.71,94,5,25.4
TA-19809,12.7,0.89,111,5,38.1
TA-19810,12.7,0.89,89,4,38.1
TA-19811,9.52,0.71,112,5,38.1
TA-19812,9.52,0.71,112,5,38.1
TA-19813,15.88,0.89,94,4,38.1
TA-19814,15.88,0.89,109,3,50.8
TA-19815,9.52,0.71,115,5,38.1
TA-19816,12.7,0.89,38,1,38.1
TA-19817,9.52,0.89,19,2,25.4
TA-19818,7.94,0.71,99,5,25.4
TA-19819,7.94,0.71,58,4,25.4
TA-19820,7.94,0.71,62,1,25.4
TA-19821,6.35,0.71,116,4,25.4
TA-19822,6.35,0.71,24,2,19.05
TA-19823,12.7,0.89,62,1,38.1
TA-19824,12.7,0.89,146,3,38.1
TA-19825,12.7,0.89,27,2,38.1
TA-19826,12.7,0.89,50,2,38.1
TA-19827,7.94,0.71,97,4,25.4
TA-19828,6.35,0.89,74,5,25.4
TA-19829,9.52,1.65,72,5,25.4
TA-19830,9.52,0.89,92,4,25.4
TA-19831,9.52,1.24,132,7,25.4
TA-19832,12.7,1.24,114,4,38.1
TA-19833,9.52,1.24,97,4,25.4
TA-19834,12.7,0.89,75,3,38.1
TA-19835,6.35,0.71,160,8,19.05
TA-19836,6.35,0.71,230,8,19.05
TA-19837,6.35,0.71,210,6,19.05
TA-19838,9.52,0.71,31,2,38.1
TA-19839,9.52,0.71,16,1,38.1
TA-19840,7.94,0.89,38,3,19.05
TA-19841,31.75,1.65,34,1,63.5
TA-19842,9.52,1.24,59,5,19.05
TA-19843,6.35,0.89,19,3,12.7
TA-19845,25.4,1.65,169,2,50.8
TA-19846,6.35,0.89,85,7,12.7
TA-19847,15.88,1.24,42,3,31.75
TA-19848,31.75,1.65,171,2,76.2
TA-19849,25.4,1.65,23,1,50.8
TA-19850,25.4,1.65,98,5,50.8
TA-19851,25.4,1.65,37,1,50.8
TA-19852,25.4,1.65,126,4,50.8
TA-19853,25.4,1.65,84,4,63.5
TA-19854,25.4,1.65,188,8,50.8
TA-19855,25.4,1.65,27,1,50.8
TA-19856,25.4,1.65,93,4,50.8
TA-19859,127,1.65,235,3,152.4
TA-19860,88.9,1.65,31,0,0
TA-19861,9.52,1.24,22,2,19.05
TA-19863,6.35,0.89,70,3,19.05
TA-19864,12.7,1.65,182,10,38.1
TA-19868,9.52,1.24,30,2,31.75
TA-19870,22.22,1.65,65,2,50.8
TA-19871,19.05,1.65,32,2,31.75
TA-19872,12.7,1.24,62,4,38.1
TA-19873,9.52,0.89,126,7,25.4
TA-19874,6.35,0.89,129,5,19.05
TA-19875,6.35,0.89,126,5,19.05
TA-19876,6.35,0.89,130,5,19.05
TA-19877,6.35,0.89,126,5,19.05
TA-19878,6.35,0.71,15,1,12.7
TA-19879,6.35,0.89,100,8,19.05
TA-19880,9.52,0.89,56,2,31.75
TA-19881,88.9,1.65,36,0,0
TA-19882,9.52,1.24,83,6,25.4
TA-19884,15.88,1.65,77,5,38.1
TA-19885,50.8,1.65,76,2,101.6
TA-19886,6.35,0.89,70,1,19.05
TA-19887,25.4,1.65,41,3,50.8
TA-19888,9.52,1.24,36,5,19.05
TA-19890,50.8,1.65,162,5,101.6
TA-19891,15.88,1.65,55,3,38.1
TA-19892,12.7,1.24,45,3,19.05
TA-19893,9.52,1.24,45,5,19.05
TA-19894,15.88,1.65,63,4,38.1
TA-19895,12.7,1.24,87,5,38.1
TA-19896,6.35,0.89,163,8,19.05
TA-19897,6.35,0.89,165,6,19.05
TA-19898,139.7,1.65,32,0,0
TA-19899,12.7,1.24,86,6,25.4
TA-19900,6.35,0.89,166,6,19.05
TA-19901,6.35,0.89,106,6,19.05
TA-19903,6.35,0.89,171,8,19.05
TA-19904,6.35,0.89,160,7,19.05
TA-19905,6.35,0.89,115,5,19.05
TA-19906,6.35,0.89,129,6,19.05
TA-19907,12.7,1.24,95,5,25.4
TA-19908,9.52,0.71,17,1,31.75
TA-19909,6.35,0.89,125,11,19.05
TA-19910,6.35,0.71,201,12,19.05
TA-19911,6.35,0.71,201,12,19.05
TA-19912,6.35,0.71,173,10,19.05
TA-19913,6.35,0.71,179,10,19.05
TA-19914,6.35,0.71,131,3,19.05
TA-19915,6.35,0.71,117,3,19.05
TA-19916,27.2,3.2,12,1,70
TA-19918,6.35,0.71,303,2,19.05
TA-19919,6.35,0.71,275,2,19.05
TA-19920,6.35,0.71,266,0,0
TA-19921,12.7,0.89,105,4,50.8
TA-19922,12.7,0.89,105,4,50.8
TA-19923,12.7,0.89,127,4,38.1
TA-19924,12.7,0.89,127,4,38.1
TA-19925,9.52,0.71,64,3,38.1
TA-19926,9.52,0.71,97,5,38.1
TA-19927,9.52,0.71,130,2,38.1
TA-19928,9.52,0.71,55,4,38.1
TA-19929,9.52,0.71,43.18,3,38.1
TA-19930,9.52,0.71,188,5,38.1
TA-19931,12.7,0.89,114,4,38.1
TA-19932,12.7,0.89,114,4,38.1
TA-19933,6.35,0.89,75,4,19.05
TA-19934,6.35,0.89,15,0,0
TA-19935,6.35,0.89,36,3,19.05
TA-19936,6.35,0.89,64,5,19.05
TA-19937,6.35,0.89,115,5,19.05
TA-19938,6.35,0.89,71,6,19.05
TA-19939,6.35,0.89,53,3,19.05
TA-19940,6.35,0.89,29,2,19.05
TA-19941,6.35,0.89,125,4,19.05
TA-19942,6.35,0.89,21,1,19.05
TA-19943,6.35,0.89,26,2,19.05
TA-19944,6.35,0.89,31,1,19.05
TA-19945,12.7,1.65,80,0,0
TA-19946,19.05,2.11,142,4,38.1
TA-19947,19.05,2.11,144,5,38.1
TA-19948,9.52,0.71,44,4,31.75
TA-19949,9.52,0.71,86,7,31.75
TA-19950,12.7,1.24,50,2,38.1
TA-19951,12.7,1.24,197,10,38.1
TA-19952,6.35,0.89,116,4,19.05
TA-19953,12.7,1.65,114,5,38.1
TA-19954,12.7,1.65,114,5,38.1
TA-19955,12.7,1.65,106,3,38.1
TA-19956,12.7,1.65,106,3,38.1
TA-19957,12.7,1.65,33,2,38.1
TA-19958,9.52,0.71,40,3,31.75
TA-19959,9.52,1.24,20,1,19.05
TA-19960,6.35,0.71,171,4,19.05
TA-19961,6.35,0.71,45,4,19.05
TA-19962,6.35,0.71,189,7,19.05
TA-19963,6.35,0.71,189,7,19.05
TA-19964,6.35,0.71,45,4,19.05
TA-19965,6.35,0.71,171,4,19.05
TA-19966,6.35,0.71,195,7,19.05
TA-19967,6.35,0.71,141,5,19.05
TA-19969,9.52,0.71,43,2,31.75
TA-19970,12.7,1.65,41,2,38.1
TA-19971,9.52,0.89,38,2,31.75
TA-19972,19.05,1.65,28,2,38.1
TA-19974,19.05,1.65,31,2,38.1
TA-19975,19.05,1.65,31,2,38.1
TA-19981,19.05,1.65,55,2,63.5
TA-19982,19.05,1.65,210,7,38.1
TA-19983,19.05,1.65,60,3,63.5
TA-19984,22.22,1.65,91,5,38.1
TA-19985,19.05,1.65,134,6,38.1
TA-19986,19.05,1.65,100,5,38.1
TA-19987,19.05,1.65,26,1,63.5
TA-19988,12.7,1.24,141,4,25.4
TA-19989,3.18,0.71,55,4,12.7
TA-19990,15.88,1.65,115,5,38.1
TA-19991,15.88,1.65,73,3,38.1
TA-19992,15.88,1.65,122,6,38.1
TA-19993,15.88,1.65,57,4,38.1
TA-19995,19.05,2.11,209,6,50.8
TA-19997,19.05,1.65,207,8,63.5
TA-19998,19.05,1.65,91,4,38.1
TA-19999,6.35,0.89,71,5,19.05
TA-20004,19.05,1.65,127,5,50.8
TA-20005,15.88,1.65,137,5,31.75
TA-20006,19.05,1.65,111,6,50.8
TA-20007,15.88,1.65,36,2,38.1
TA-20008,19.05,1.65,96,6,50.8
TA-20009,9.52,0.89,78,7,25.4
TA-20010,6.35,0.89,113,3,25.4
TA-20011,3.18,0.71,88,10,12.7
TA-20015,19.05,2.11,48,2,50.8
TA-20016,19.05,2.11,240,4,50.8
TA-20017,19.05,2.11,210,6,50.8
TA-20018,12.7,1.24,29,2,38.1
TA-20019,12.7,1.24,29,2,38.1
TA-20020,12.7,1.24,45,2,38.1
TA-20021,12.7,1.24,45,2,38.1
TA-20023,9.52,0.89,29,3,31.75
TA-20024,6.35,0.89,27,0,0
TA-20025,19.05,1.65,253,2,50.8
TA-20026,12.7,0.89,16,2,25.4
TA-20027,12.7,0.89,31,2,25.4
TA-20028,12.7,0.89,24,2,25.4
TA-20029,25.4,3.05,106,3,50.8
TA-20030,25.4,3.05,105,3,50.8
TA-20033,25.4,3.05,78,2,50.8
TA-20036,25.4,3.05,76,1,50.8
TA-20039,25.4,3.05,73,2,50.8
TA-20040,15.88,1.24,229,2,38.1
TA-20041,25.4,2.11,90,6,63.5
TA-20042,9.52,0.89,358,2,31.75
TA-20046,25.4,2.11,285,5,50.8
TA-20047,25.4,2.11,285,5,50.8
TA-20048,12.7,0.89,25,1,38.1
TA-20049,12.7,0.89,32,2,38.1
TA-20050,9.52,0.89,358,2,19.05
TA-20051,9.52,0.89,175,5,31.75
TA-20052,9.52,0.89,199,4,31.75
TA-20053,31.75,3.05,219,6,63.5
TA-20054,9.52,1.24,51,5,25.4
TA-20055,9.52,1.24,16,2,25.4
TA-20056,9.52,1.65,65,3,38.1
TA-20057,9.52,0.89,115,4,38.1
TA-20058,12.7,1.24,125,5,50.8
TA-20059,9.52,0.89,101,3,38.1
TA-20060,9.52,0.89,144,0,0
TA-20061,9.52,0.89,92,5,25.4
TA-20062,12.7,1.24,145,6,38.1
TA-20063,9.52,1.24,64,3,25.4
TA-20064,9.52,1.24,69,2,25.4
TA-20065,12.7,1.24,51,2,50.8
TA-20066,6.35,0.71,92,5,38.1
TA-20067,6.35,0.71,118,2,38.1
TA-20068,6.35,0.89,172,5,25.4
TA-20069,12.7,1.24,26,2,38.1
TA-20070,12.7,1.24,57,2,38.1
TA-20071,9.52,0.89,57,1,38.1
TA-20072,9.52,0.89,112,7,38.1
TA-20073,9.52,0.89,105,7,38.1
TA-20074,9.52,0.89,143,9,38.1
TA-20075,12.7,1.65,49,4,38.1
TA-20076,9.52,0.89,56,2,38.1
TA-20077,9.52,0.89,44,3,38.1
TA-20078,12.7,0.89,35,1,38.1
TA-20079,25.4,1.65,34,2,38.1
TA-20080,25.4,1.65,36,2,38.1
TA-20081,12.7,0.89,47,4,38.1
TA-20082,9.52,1.24,45,3,19.05
TA-20083,76.2,1.65,36,0,0
TA-20084,15.88,1.65,32,2,38.1
TA-20085,6.35,2,93,6,19.05
TA-20086,6.35,2,93,10,19.05
TA-20087,6.35,2,93,14,19.05
TA-20088,6.35,2,93,16,19.5
TA-20089,6.35,2,93,17,19.05
TA-20090,6.35,2,93,13,19.05
TA-20091,3.18,0.71,183,0,0
TA-20092,6.35,0.89,70,5,25.4
TA-20093,12.7,1.24,26,2,25.4
TA-20094,6.35,2.26,101,8,19.05
TA-20095,6.35,2.26,101,8,19.05
TA-20096,6.35,2.26,101,10,19.05
TA-20097,6.35,2.26,101,11,19.05
TA-20098,6.35,2.26,101,10,19.05
TA-20099,6.35,2.26,101,8,19.05
TA-20100,6.35,2.26,101,8,19.05
TA-20101,6.35,2.26,101,8,19.05
TA-20102,6.35,2.26,101,7,19.05
TA-20103,6.35,2.26,101,8,19.05
TA-20104,6.35,2.26,101,6,19.05
TA-20105,6.35,2.375,67,14,23
TA-20106,6.35,2.375,84,15,19.05
TA-20107,6.35,2.375,83,17,19.05
TA-20108,6.35,2.375,83,16,19.05
TA-20109,6.35,2.375,83,12,19.05
TA-20110,6.35,2.375,83,11,19.05
TA-20111,6.35,2.375,83,6,19.05
TA-20112,6.35,0.71,4,0,0
TA-20113,6.35,2.26,101,13,19.05
TA-20114,41.28,1.65,36,0,0
TA-20116,6.35,0.89,12,1,19.05
TA-20117,6.35,0.89,52,0,0
TA-20118,6.35,0.89,106,0,0
TA-20119,15.88,1.65,75,4,31.75
TA-20120,15.88,1.65,119,5,38.1
TA-20121,15.88,1.65,81,5,31.75
TA-20123,6.35,0.89,45,2,19.05
TA-20124,6.35,0.89,164,5,25.4
TA-20125,22.22,1.65,33,2,38.1
TA-20126,22.22,1.65,33,4,38.1
TA-20127,6.35,0.89,234,5,28.1
TA-20129,9.52,0.71,14,2,19
TA-20130,9.52,0.71,81,6,38.1
TA-20131,15.88,1.65,105,7,31.75
TA-20132,15.88,1.65,136,7,31.75
TA-20133,6.35,0.89,129,8,19.05
TA-20134,6.35,0.89,130,7,19.05
TA-20135,6.35,0.89,134,7,19.05
TA-20136,9.52,1.65,97,3,25.4
TA-20137,15.88,1.65,38,2,38.1
TA-20138,9.52,1.24,22,2,19.05
TA-20139,25.4,1.65,36,2,38.1
TA-20140,25.4,1.65,38,2,38.1
TA-20141,25.4,1.65,41,2,38.1
TA-20142,6.35,2.375,69,11,19.05
TA-20143,6.35,2.375,83,8,19.05
TA-20144,6.35,2.375,94,10,19.05
TA-20145,6.35,0.71,64,4,19.05
TA-20146,12.7,1.24,36,2,25.4
TA-20147,12.7,1.24,33,2,25.4
TA-20148,12.7,1.24,42,2,25.4
TA-20149,12.7,1.24,43,2,25.4
TA-20150,6.35,0.71,19,3,19
TA-20151,9.52,1.24,45,3,25.4
TA-20152,9.52,1.24,42,2,25.4
TA-20153,9.52,1.24,54,3,25.4
TA-20154,9.52,1.24,54,3,25.4
TA-20155,12.7,0.89,138,4,38.1
TA-20156,6.35,0.71,20,1,25.4
TA-20157,9.52,1.24,15,1,38.1
TA-20158,9.52,1.24,37,2,19.05
TA-20159,9.52,1.24,50,2,19.05
TA-20160,9.52,1.24,24,2,19.05
TA-20161,9.52,1.24,35,2,19.05
TA-20162,9.52,1.24,35,2,19.05
TA-20163,9.52,1.24,32,3,19.05
TA-20164,9.52,1.24,50,2,25.4
TA-20165,9.52,1.24,32,3,25.4
TA-20166,9.52,1.24,53,4,25.4
TA-20167,15.88,1.24,39,2,31.75
TA-20168,9.52,0.71,116,3,38.1
TA-20169,12.7,0.89,44,2,38.1
TA-20171,6.35,0.71,177,9,19.05
TA-20172,6.35,0.71,177,9,19.05
TA-20173,9.52,0.89,97,5,31.75
TA-20174,9.52,1.24,64,3,19.05
TA-20175,9.52,1.24,62,5,31.75
TA-20176,9.52,1.24,77,5,31.75
TA-20177,9.52,1.24,33,3,19.05
TA-20178,9.52,1.24,57,3,19.05
TA-20179,9.52,1.24,156,5,19.05
TA-20180,9.52,1.24,144,6,19.05
TA-20181,9.52,1.24,29,3,19.05
TA-20182,6.35,0.71,30,3,19.05
TA-20183,6.35,0.71,100,5,19.05
TA-20184,6.35,0.71,75,3,19.05
TA-20185,6.35,0.71,39,1,19.05
TA-20186,6.35,0.71,68,4,19.05
TA-20187,6.35,0.71,69,4,19.05
TA-20188,6.35,0.71,20,1,19.05
TA-20189,6.35,0.71,105,3,19.05
TA-20190,6.35,0.71,62,3,19.05
TA-20191,7.94,0.71,60,5,19.05
TA-20192,7.94,0.71,85,5,25.4
TA-20193,9.52,0.89,18,3,19.05
TA-20194,15.88,0.89,39,2,38.1
TA-20195,6.35,0.71,84,3,19.05
TA-20196,6.35,0.71,35,2,19.05
TA-20197,6.35,0.71,69,2,19.05
TA-20198,6.35,0.71,69,2,19.05
TA-20199,6.35,0.71,35,2,19.05
TA-20200,12.7,1.24,34,1,38.1
TA-20201,9.52,1.65,31,2,31.75
TA-20202,9.52,1.65,36,2,31.75
TA-20203,9.52,1.65,37,3,31.75
TA-20204,19.05,1.65,51,2,50.8
TA-20205,19.05,1.65,92,3,38.1
TA-20206,19.05,1.65,41,2,50.8
TA-20207,9.52,0.71,34,2,31.75
TA-20208,25.4,2.41,132,4,50.8
TA-20209,9.52,0.71,22,2,19.05
TA-20210,9.52,0.71,28,2,19.05
TA-20211,9.52,0.71,90,3,31.75
TA-20212,12.7,1.65,89,4,38.1
TA-20213,9.52,0.89,59,2,31.75
TA-20214,6.35,0.71,129,5,19.05
TA-20215,6.35,0.71,129,5,19.05
TA-20216,6.35,0.71,136,5,19.05
TA-20217,9.52,0.89,45,3,31.75
TA-20218,6.35,0.71,237,8,19.05
TA-20219,9.52,0.71,127,6,31.75
TA-20220,9.52,0.71,44,2,31.75
TA-20221,12.7,1.65,62,3,38.1
TA-20224,22.22,2.11,65,2,38.1
TA-20225,6.35,0.71,114,5,19.05
TA-20226,6.35,0.71,181,7,19.05
TA-20227,6.35,0.71,149,6,19.05
TA-20228,6.35,0.71,172,6,19.05
TA-20229,6.35,0.71,50,2,19.05
TA-20230,6.35,0.71,80,3,19.05
TA-20231,9.52,0.71,178,3,31.75
TA-20232,6.35,0.89,172,6,19.05
TA-20233,9.52,0.89,107,5,31.75
TA-20234,25.4,2.41,75,2,63.5
TA-20235,9.52,1.24,90,4,31.75
TA-20236,31.75,3.96,325,6,88.9
TA-20237,31.75,3.96,325,6,88.9
TA-20238,6.35,0.89,30,1,19.05
TA-20239,9.52,0.71,29,1,31.75
TA-20240,9.52,0.71,15,1,31.75
TA-20242,12.7,1.65,104,4,25.4
TA-20243,9.52,1.65,95,5,25.4
TA-20244,6.35,0.89,98,4,19.05
TA-20245,9.52,0.89,75,2,31.75
TA-20246,9.52,0.71,13,0,0
TA-20247,12.7,0.89,45,2,38.1
TA-20248,12.7,0.89,165,3,38.1
TA-20249,19.05,1.24,30,1,50.8
TA-20250,19.05,1.24,39,2,50.8
TA-20251,19.05,1.24,61,2,50.8
TA-20252,25.4,1.65,55,3,63.5
TA-20253,19.05,1.65,47,2,50.8
TA-20254,19.05,1.65,72,3,50.8
TA-20255,19.05,1.65,70,3,50.8
TA-20256,6.35,0.71,197,9,19.05
TA-20257,9.52,0.71,203,8,31.75
TA-20258,19.05,1.65,36,1,50.8
TA-20259,19.05,1.65,62,1,50.8
TA-20260,9.52,0.89,162,5,31.75
TA-20261,6.35,0.71,125,6,19.05
TA-20262,6.35,0.89,59,3,25.4
TA-20263,6.35,0.89,74,1,25.4
TA-20264,9.52,0.89,140,8,25.4
TA-20265,9.52,0.71,96,5,38.1
TA-20266,9.52,0.71,99,5,38.1
TA-20267,6.35,0.71,185,8,25.4
TA-20268,7.94,0.89,46,2,19.05
TA-20269,12.7,0.89,75,5,38.1
TA-20270,19.05,1.65,37,2,50.8
TA-20271,19.05,1.65,37,2,50.8
TA-20272,15.88,1.65,40,2,76.2
TA-20273,15.88,1.65,47,2,76.2
TA-20274,15.88,1.65,83,4,50.8
TA-20275,15.88,1.65,76,4,50.8
TA-20276,19.05,1.65,136,4,50.8
TA-20277,19.05,1.65,128,4,50.8
TA-20278,25.4,1.65,55,2,76.2
TA-20279,19.05,1.65,24,1,50.8
TA-20280,19.05,1.65,43,2,50.8
TA-20281,19.05,1.65,139,3,50.8
TA-20282,15.88,1.65,87,7,50.8
TA-20283,15.88,1.65,89,8,50.8
TA-20284,4.76,0.71,20,1,25.4
TA-20285,6.35,0.71,39,2,25.4
TA-20286,6.35,0.71,59,4,25.4
TA-20287,6.35,0.71,123,5,25.4
TA-20288,6.35,0.71,68,4,25.4
TA-20289,19.05,1.65,41,2,50.8
TA-20290,6.35,0.71,116,6,19.05
TA-20291,15.88,0.89,93,3,38.1
TA-20292,6.35,0.89,24,2,19.05
TA-20293,6.35,0.89,16,2,12.7
TA-20294,6.35,0.89,19,2,19.05
TA-20295,6.35,0.89,42,4,19.05
TA-20297,6.35,0.71,71,3,25.4
TA-20298,6.35,0.71,161,5,19.05
TA-20299,6.35,0.71,137,6,19.05
TA-20300,6.35,0.71,162,8,19.05
TA-20301,6.35,0.71,180,5,25.4
TA-20302,6.35,0.71,107,3,25.4
TA-20303,6.35,0.71,141,3,25.4
TA-20304,6.35,0.71,102,3,25.4
TA-20305,6.35,0.71,108,3,25.4
TA-20306,6.35,0.71,131,3,25.4
TA-20307,7.94,0.71,93,7,25.4
TA-20308,7.94,0.71,93,7,25.4
TA-20309,7.94,0.71,87,4,25.4
TA-20310,7.94,0.71,82,4,25.4
TA-20311,7.94,0.71,89,6,25.4
TA-20312,7.94,0.71,89,6,25.4
TA-20313,25.4,2.41,78,2,50.8
TA-20314,25.4,2.41,98,3,50.8
TA-20315,25.4,3.05,107,5,50.8
TA-20316,25.4,3.05,107,5,50.8
TA-20317,25.4,1.65,146,3,76.2
TA-20318,25.4,1.65,115,4,76.2
TA-20319,25.4,1.65,131,5,76.2
TA-20320,25.4,1.65,100,3,63.5
TA-20321,19.05,1.65,126,4,38.1
TA-20322,19.05,1.65,50,3,38.1
TA-20323,19.05,1.65,142,5,38.1
TA-20324,19.05,1.65,116,5,38.1
TA-20325,19.05,1.65,91,2,38.1
TA-20326,9.52,0.71,60,3,38.1
TA-20327,12.7,0.89,50,2,38.1
TA-20328,12.7,0.89,34,2,38.1
TA-20329,9.52,0.71,63,3,31.75
TA-20330,15.88,0.89,141,5,63.5
TA-20331,19.05,1.65,127,4,50.8
TA-20332,19.05,1.65,66,1,50.8
TA-20333,19.05,1.65,115,4,50.8
TA-20334,19.05,1.65,69,4,50.8
TA-20335,25.4,2.41,63,2,50.8
TA-20336,6.35,0.89,24,3,25.4
TA-20337,7.94,0.89,17,2,25.4
TA-20338,7.94,0.89,33,3,19.05
TA-20339,7.94,0.71,118,7,25.4
TA-20340,9.52,0.71,152,5,31.75
TA-20342,15.88,1.24,143,5,25.4
TA-20343,12.7,1.24,76,4,38.1
TA-20344,12.7,1.24,79,3,38.1
TA-20345,12.7,1.24,98,4,38.1
TA-20347,12.7,1.24,103,5,38.1
TA-20348,7.94,0.71,126,6,25.4
TA-20349,12.7,1.24,55,3,38.1
TA-20350,12.7,1.24,31,2,38.1
TA-20351,12.7,1.24,25,1,38.1
